Timestamp,Transformer_ID,H2,CH4,C2H2,C2H4,C2H6,CO,CO2,O2,H2O,Original_Label,R1_CH4_H2,R2_C2H2_C2H4,R3_C2H2_CH4,R4_C2H4_C2H6,R5_C2H6_CH4,Duval_CH4_pct,Duval_C2H4_pct,Duval_C2H2_pct,IEC_Fault_Label,Fault_Code
15/07/2014 15:20,T-K,0.1421327238545286,-0.2013423909367517,0.7845465057411808,0.5093604675132088,0.5618738897546944,0.801046535767064,1.56134768793053,1.926919118110823,0.2520419394719175,Partial Discharge,-1.4165701529274088,1.5402549187151378,-3.896598221016731,0.9065371612096554,-2.7906526677924783,13.465463427301572,34.06522945665681,52.46924023760949,D1 - Low Energy Discharge,2
29/01/2014 04:10,T-K,1.334415619953844,-0.2013423909367517,0.7845465057411808,-0.132237050527802,0.0474901893692937,0.5960046987809205,0.7321654406050048,1.161916317354966,0.5437976688229564,Partial Discharge,-0.15088420507211303,-5.9329245134724715,-3.896598221016731,-2.784454385833981,-0.23586898425774766,18.007113721739586,11.82665804256576,70.16613880041163,Undetermined,7
02/08/2010 15:00,T-H,-1.068452760562101,0.4716948724771518,-0.2769137520533596,0.3667832412818731,0.1046439338565602,-0.7121961124034002,-0.4720931939373612,-0.587032218172181,-0.0397137898791221,Partial Discharge,-0.4414751230593678,-0.7549772342605958,-0.5870599430924062,3.5050262613251144,0.22184619362262703,42.28957230541347,32.88377149648797,24.826566543589326,T2 - Thermal Fault (300-700C),5
02/01/2013 02:55,T-L,0.4323594814576516,0.2282558623061655,-1.3383740098479,-0.0847113084506903,-0.3335347738791513,0.1808373428998861,-0.2099160537088669,-0.5919251583214733,0.5437976688229564,Partial Discharge,0.5279295219966178,15.799423167334643,-5.863455741596553,0.25398120096042687,-1.461225614464876,13.822444856496881,5.129845857850446,81.04764872885156,Partial Discharge,1
16/04/2013 13:00,T-B,-1.1965708787833,-1.160778489845934,0.2538163768439105,-1.367906344532712,-1.343250926487531,-0.2910977942954937,-0.2613479328924472,2.229287327178308,2.002576315578153,Partial Discharge,0.9700883420417036,-0.1855511259301471,-0.21866066413606855,1.0183557933330063,1.157199323934009,41.717073401207436,49.161015542614464,9.121875117302798,Undetermined,7
30/08/2013 14:00,T-F,2.367204532145137,-0.3445418086843907,1.315276634638451,-0.0728298729314121,0.4094639044553166,1.1645297922425,1.211360022266654,1.160948057430964,2.002576315578153,Partial Discharge,-0.14554790617279884,-18.059824101316746,-3.8174770636336497,-0.17786597126875317,-1.1884336895209335,19.885259264652703,4.203382199051112,75.91130082121266,Undetermined,7
12/02/2013 08:00,T-H,-0.8723536000194506,-1.504457092440267,-0.2769137520533596,-1.403550651090546,-1.362302174649953,-1.093472255559452,-0.8647316862412785,0.5041838060462613,0.8355533981739961,Partial Discharge,1.724597476303415,0.19729530183574195,0.18406236874895981,1.0302792636519542,0.9055114213670825,47.236850960303265,44.06859674094233,8.6945209008161,Normal,0
18/09/2014 19:10,T-K,-0.9978570627667472,-0.8600597125758914,-1.869104138745171,-0.4767986805868636,-0.600252248153063,-1.440009905672397,-1.208447171516912,-0.5888138164323455,1.273186992200555,Partial Discharge,0.8619075883461699,3.9201200317178455,2.1732285382554526,0.7943318436303872,0.6979200831014161,26.82687136069993,14.872242801311971,58.30085464611737,Normal,0
28/02/2015 19:50,T-K,-0.2631388746002827,-0.5450209935310852,-1.3383740098479,-0.8094788751266473,-0.9241234669142414,-1.127363468284435,-1.33514521535939,-0.5911505503822714,0.1061640747963976,Partial Discharge,2.0712373479454245,1.6533793584395424,2.455642042004402,0.8759432911847678,1.695577185943242,20.23937309087067,30.060025498691367,49.70056427540403,Normal,0
05/07/2012 21:00,T-E,-1.178268290465986,-1.160778489845934,-0.8076438809506301,-1.367906344532712,-1.457558415462064,-0.1165580487618344,-0.1195966561181895,2.297284994107921,2.294332044929193,Partial Discharge,0.9851571873703329,0.5904238068654729,0.6957783795909291,0.9384922542478839,1.255674259892411,34.79207958711515,41.00033453671133,24.20755590311674,Normal,0
30/04/2012 10:00,T-B,-1.044920861296983,-1.690616335512198,-1.3383740098479,-1.783756587707441,-1.76237838606082,-1.592520362934818,-1.68889618925621,-0.5890849292110661,1.419064856876075,Partial Discharge,1.6179387512203651,0.7503124413855574,0.7916490414671525,1.0121308874113544,1.0424478880802772,35.12788035077159,37.063162511619716,27.808936359458365,Normal,0
03/04/2011 23:00,T-K,-0.969095852553825,0.6721740573238468,0.2538163768439105,0.5687676451095988,0.5999763860795392,-0.3597275000635833,-0.1660107909911765,-0.5916153151457926,0.2520419394719175,Partial Discharge,-0.693610182277295,0.446255923258571,0.37760457499633826,0.9479818044912064,0.8925894817761393,44.96872216014975,38.05079045812323,16.98042048131385,T2 - Thermal Fault (300-700C),5
17/03/2015 10:50,T-K,-1.193956223309398,-0.4734212846572657,-1.3383740098479,-0.5956130357796435,-0.7336109852900189,-1.268859281411236,-1.074222511208544,-0.5933710931413171,-0.7691031132567205,Partial Discharge,0.3965151082844123,2.2470566903437352,2.8270313994188494,0.8118933053292332,1.549597702221651,19.665176116986196,24.74082941720506,55.593952927380364,Normal,0
23/08/2011 07:00,T-H,0.1316741019589206,-0.3445418086843907,-0.8076438809506301,-0.6193759068181995,-0.6764572408027522,-0.4800413052372707,-0.7932288298153255,-0.5902984816491493,-0.1855916545546419,Partial Discharge,-2.616605596340296,1.303966098819841,2.344116750740128,0.9156185861825811,1.9633588351573366,19.448469355482278,34.962123723893754,45.58935047328184,Undetermined,7
09/05/2014 04:30,T-K,1.504368225757475,0.7724136497471941,-0.8076438809506301,0.9252107106879384,1.552538794200652,1.445826857859854,1.083407542346528,-0.5906599653541103,-0.4773473839056809,Partial Discharge,0.513446856344905,-0.872928727145173,-1.0456092219573596,0.5959336528081052,2.0099810311842057,30.83156241202809,36.93058995033077,32.23780772177168,T3 - Thermal Fault (>700C),6
